,f1,f2,f3,v1,v2,v3,profits
109,0.02663611380328701,0.031645881463381036,0.014407780709123087,0.024079579460302175,0.04608424921187852,0.024675329021817058,-157334.02250105527
110,0.03674465811551454,0.010120229656285918,0.034739906440924916,0.02341602673471655,0.048109999426735106,0.02252882318004408,-309429.313922413
111,0.04303595341629471,0.006605141865077197,0.030718987027095992,0.009044221516104517,0.010845806140289417,0.004759376916848707,-184050.98798613928
112,0.004754787411496731,0.03628578141357135,0.004224660941176012,2.840646294722249e-05,0.021597283050024098,0.038462129064911074,-1110525.3867595764
113,0.0467969911350313,0.0068703965018901084,0.047944012295454023,0.0366733221399918,0.0016074543901425098,0.028499145179701646,-429229.59544560505
114,0.040044208804254834,0.029684100223317706,0.039131205231477346,0.0077141562706738,0.04705381423823487,0.008368249982208965,661715.6883675714
115,0.039755741949154294,0.04730135314086652,0.01266916769195936,0.031331960884874076,0.01631191810820284,0.03207806629821761,-173532.22165395922
116,0.02950379476791546,0.0047524598782200615,0.030808285001206068,0.020612929823203757,0.03798215261531974,0.011533956266392892,-656587.2657363213
117,0.00856456520463944,0.028247530573622094,0.028621525701692487,0.04528959264571301,0.025010482465667606,0.03780465738564265,-805595.3955651433
118,0.023299257649061367,0.02613158877565614,0.0381961695003294,0.04248650957006136,0.04994143054774025,0.011197283279697913,108700.62628884536
119,0.039962235825603334,0.024607660778771457,0.029979672076130615,0.014344620678172743,0.012521654336594412,0.013143566607989134,142801.38298655863
120,0.046561811784505094,0.005986679425056141,0.005855178295005526,0.02912223707696887,0.04967612615729215,0.049513904354637726,-406312.9279432054
121,0.004385450595538421,0.032893164252026395,0.020930415039518976,0.026338661568115387,0.03195136051323369,0.0429985271850803,-991747.0245628533
122,0.03871607080709216,0.033561570665429634,0.016681887916411908,0.04664667292267526,0.010193031366477196,0.026427086447122647,-193844.696822417
123,0.04491832736807679,0.03812660735353262,0.013526747045508786,0.041641852733075614,0.015160103831729582,0.021990452124023337,-391730.7865220719
124,0.0182096008886027,0.015721999010213147,0.007880582431249982,0.049281055075600405,0.04925233483604355,0.04530534053825908,-860887.0239446493
125,0.007389168627109583,0.046806373168787205,0.021895201859937666,0.039922417241402886,0.013456525036140289,0.016042503703359374,-695545.1897827163
126,0.019165991138870492,0.0364842854338689,0.027649653262645,0.027364142060243735,0.02803886872810061,0.02527514096785335,122291.0147320889
127,0.04680699934192312,0.03901507469546961,0.02396847820622702,0.031833513995815306,0.020416151131649442,0.037458707865776646,-21979.286660974176
128,0.01881797367404131,0.049331577246216105,0.035888011800182175,0.016677496323917768,0.01653384984731763,0.0063612980945914,427786.46153766144
